Country,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
Country,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
Netherlands,Eredivisie,20/08/98,Heerenveen,Twente,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,21/08/98,For Sittard,Feyenoord,1.0,2.0,A,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,22/08/98,AZ Alkmaar,Sparta,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,22/08/98,Cambuur,PSV Eindhoven,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,22/08/98,MVV Maastricht,Graafschap,1.0,2.0,A,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,22/08/98,Vitesse,Roda JC,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,22/08/98,Waalwijk,Nijmegen,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,23/08/98,Ajax,Willem II,2.0,0.0,H,2.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,23/08/98,NAC Breda,Utrecht,2.0,4.0,A,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,28/08/98,Roda JC,Ajax,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,29/08/98,AZ Alkmaar,Vitesse,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,29/08/98,PSV Eindhoven,Heerenveen,1.0,2.0,A,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,29/08/98,Willem II,For Sittard,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,30/08/98,Feyenoord,MVV Maastricht,3.0,1.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,30/08/98,Nijmegen,NAC Breda,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,30/08/98,Twente,Sparta,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,30/08/98,Utrecht,Cambuur,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,05/09/98,Graafschap,Waalwijk,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,06/09/98,Sparta,Roda JC,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,08/09/98,Feyenoord,Graafschap,5.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,08/09/98,Heerenveen,Willem II,2.0,2.0,D,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,08/09/98,Waalwijk,PSV Eindhoven,3.0,4.0,A,2.0,3.0,A,,,,,,,,,,,
Netherlands,Eredivisie,09/09/98,Ajax,AZ Alkmaar,5.0,1.0,H,2.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,09/09/98,Cambuur,Nijmegen,2.0,2.0,D,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,09/09/98,For Sittard,Vitesse,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,09/09/98,MVV Maastricht,Utrecht,1.0,4.0,A,1.0,2.0,A,,,,,,,,,,,
Netherlands,Eredivisie,09/09/98,NAC Breda,Twente,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,11/09/98,Heerenveen,Feyenoord,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,12/09/98,For Sittard,AZ Alkmaar,2.0,2.0,D,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,12/09/98,PSV Eindhoven,MVV Maastricht,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,12/09/98,Roda JC,NAC Breda,3.0,1.0,H,2.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,12/09/98,Vitesse,Cambuur,4.0,2.0,H,3.0,1.0,H,,,,,,,,,,,
Netherlands,Eredivisie,12/09/98,Willem II,Sparta,3.0,2.0,H,2.0,1.0,H,,,,,,,,,,,
Netherlands,Eredivisie,13/09/98,Graafschap,Nijmegen,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,13/09/98,Twente,Waalwijk,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,13/09/98,Utrecht,Ajax,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,18/09/98,Nijmegen,Roda JC,3.0,1.0,H,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,19/09/98,AZ Alkmaar,Willem II,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,19/09/98,Cambuur,Twente,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,19/09/98,MVV Maastricht,Vitesse,4.0,2.0,H,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,20/09/98,Ajax,Graafschap,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,20/09/98,Sparta,NAC Breda,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,20/09/98,Utrecht,For Sittard,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,20/09/98,Waalwijk,Heerenveen,0.0,4.0,A,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,22/09/98,PSV Eindhoven,Feyenoord,1.0,2.0,A,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,23/09/98,For Sittard,Ajax,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,23/09/98,Graafschap,Sparta,0.0,3.0,A,0.0,2.0,A,,,,,,,,,,,
Netherlands,Eredivisie,23/09/98,Heerenveen,Utrecht,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,23/09/98,NAC Breda,AZ Alkmaar,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,23/09/98,Twente,MVV Maastricht,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,23/09/98,Vitesse,Waalwijk,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,23/09/98,Willem II,Cambuur,2.0,1.0,H,2.0,1.0,H,,,,,,,,,,,
Netherlands,Eredivisie,26/09/98,Cambuur,Graafschap,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,26/09/98,Feyenoord,Willem II,3.0,2.0,H,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,26/09/98,For Sittard,MVV Maastricht,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,26/09/98,Nijmegen,Heerenveen,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,26/09/98,Roda JC,Waalwijk,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,26/09/98,Vitesse,Sparta,5.0,1.0,H,2.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,27/09/98,Ajax,NAC Breda,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,27/09/98,AZ Alkmaar,PSV Eindhoven,4.0,1.0,H,2.0,1.0,H,,,,,,,,,,,
Netherlands,Eredivisie,27/09/98,Utrecht,Twente,0.0,3.0,A,0.0,2.0,A,,,,,,,,,,,
Netherlands,Eredivisie,03/10/98,MVV Maastricht,Cambuur,3.0,0.0,H,2.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,03/10/98,PSV Eindhoven,For Sittard,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,03/10/98,Willem II,Roda JC,1.0,2.0,A,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,04/10/98,Graafschap,Vitesse,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,04/10/98,Heerenveen,NAC Breda,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,04/10/98,Sparta,Ajax,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,04/10/98,Twente,Feyenoord,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,04/10/98,Utrecht,Nijmegen,2.0,3.0,A,0.0,2.0,A,,,,,,,,,,,
Netherlands,Eredivisie,04/10/98,Waalwijk,AZ Alkmaar,2.0,3.0,A,2.0,1.0,H,,,,,,,,,,,
Netherlands,Eredivisie,16/10/98,AZ Alkmaar,Heerenveen,1.0,3.0,A,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,17/10/98,Cambuur,Waalwijk,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,17/10/98,Feyenoord,Roda JC,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,17/10/98,For Sittard,Sparta,2.0,1.0,H,2.0,1.0,H,,,,,,,,,,,
Netherlands,Eredivisie,17/10/98,NAC Breda,MVV Maastricht,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,17/10/98,Vitesse,Willem II,3.0,2.0,H,3.0,2.0,H,,,,,,,,,,,
Netherlands,Eredivisie,18/10/98,Ajax,Twente,5.0,0.0,H,3.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,18/10/98,Graafschap,Utrecht,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,18/10/98,Nijmegen,PSV Eindhoven,2.0,2.0,D,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,23/10/98,Nijmegen,AZ Alkmaar,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,23/10/98,Roda JC,For Sittard,5.0,3.0,H,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,24/10/98,MVV Maastricht,Waalwijk,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,24/10/98,Twente,Graafschap,2.0,1.0,H,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,25/10/98,Ajax,Cambuur,4.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,25/10/98,Sparta,Heerenveen,3.0,1.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,25/10/98,Utrecht,Feyenoord,2.0,3.0,A,2.0,1.0,H,,,,,,,,,,,
Netherlands,Eredivisie,25/10/98,Willem II,PSV Eindhoven,4.0,2.0,H,2.0,1.0,H,,,,,,,,,,,
Netherlands,Eredivisie,30/10/98,For Sittard,Twente,0.0,3.0,A,0.0,2.0,A,,,,,,,,,,,
Netherlands,Eredivisie,31/10/98,Cambuur,NAC Breda,3.0,1.0,H,2.0,1.0,H,,,,,,,,,,,
Netherlands,Eredivisie,31/10/98,Feyenoord,AZ Alkmaar,1.0,2.0,A,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,31/10/98,Heerenveen,Vitesse,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,31/10/98,MVV Maastricht,Willem II,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,31/10/98,PSV Eindhoven,Sparta,4.0,0.0,H,4.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,01/11/98,Nijmegen,Ajax,0.0,4.0,A,0.0,2.0,A,,,,,,,,,,,
Netherlands,Eredivisie,01/11/98,Utrecht,Roda JC,0.0,3.0,A,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,01/11/98,Waalwijk,Graafschap,1.0,2.0,A,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,06/11/98,Waalwijk,Utrecht,2.0,5.0,A,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,07/11/98,Graafschap,Willem II,2.0,2.0,D,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,07/11/98,Roda JC,Cambuur,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,08/11/98,AZ Alkmaar,Ajax,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,08/11/98,Heerenveen,For Sittard,2.0,0.0,H,2.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,08/11/98,Sparta,MVV Maastricht,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,08/11/98,Twente,PSV Eindhoven,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,08/11/98,Vitesse,Nijmegen,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,11/11/98,Ajax,Roda JC,2.0,1.0,H,2.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,11/11/98,Cambuur,AZ Alkmaar,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,11/11/98,For Sittard,Graafschap,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,11/11/98,MVV Maastricht,Feyenoord,1.0,3.0,A,0.0,2.0,A,,,,,,,,,,,
Netherlands,Eredivisie,11/11/98,NAC Breda,Nijmegen,1.0,2.0,A,1.0,2.0,A,,,,,,,,,,,
Netherlands,Eredivisie,11/11/98,Twente,Heerenveen,1.0,2.0,A,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,11/11/98,Willem II,Waalwijk,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,12/11/98,PSV Eindhoven,Vitesse,3.0,1.0,H,2.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,14/11/98,Graafschap,Roda JC,2.0,3.0,A,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,14/11/98,MVV Maastricht,AZ Alkmaar,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,14/11/98,Nijmegen,Twente,2.0,2.0,D,1.0,2.0,A,,,,,,,,,,,
Netherlands,Eredivisie,15/11/98,Ajax,PSV Eindhoven,2.0,2.0,D,1.0,2.0,A,,,,,,,,,,,
Netherlands,Eredivisie,15/11/98,Feyenoord,For Sittard,4.0,1.0,H,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,15/11/98,Vitesse,Utrecht,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,15/11/98,Waalwijk,Sparta,5.0,1.0,H,3.0,1.0,H,,,,,,,,,,,
Netherlands,Eredivisie,15/11/98,Willem II,NAC Breda,2.0,1.0,H,2.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,20/11/98,MVV Maastricht,Nijmegen,0.0,3.0,A,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,21/11/98,Feyenoord,Cambuur,4.0,0.0,H,2.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,21/11/98,Graafschap,Heerenveen,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,21/11/98,NAC Breda,For Sittard,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,21/11/98,Roda JC,Vitesse,3.0,1.0,H,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,21/11/98,Twente,Willem II,5.0,1.0,H,2.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,22/11/98,PSV Eindhoven,Utrecht,5.0,0.0,H,2.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,22/11/98,Sparta,AZ Alkmaar,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,22/11/98,Waalwijk,Ajax,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,24/11/98,Heerenveen,Cambuur,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,27/11/98,Cambuur,For Sittard,3.0,1.0,H,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,27/11/98,Roda JC,MVV Maastricht,2.0,1.0,H,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,28/11/98,PSV Eindhoven,Graafschap,2.0,2.0,D,2.0,1.0,H,,,,,,,,,,,
Netherlands,Eredivisie,29/11/98,Sparta,Feyenoord,1.0,2.0,A,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,29/11/98,Utrecht,Willem II,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,29/11/98,Vitesse,Ajax,3.0,2.0,H,3.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,01/12/98,Heerenveen,PSV Eindhoven,3.0,3.0,D,0.0,2.0,A,,,,,,,,,,,
Netherlands,Eredivisie,02/12/98,AZ Alkmaar,Roda JC,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,02/12/98,Cambuur,Utrecht,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,02/12/98,Nijmegen,Sparta,3.0,1.0,H,2.0,1.0,H,,,,,,,,,,,
Netherlands,Eredivisie,03/12/98,For Sittard,Waalwijk,3.0,2.0,H,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,04/12/98,Willem II,Vitesse,3.0,5.0,A,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,06/12/98,Ajax,MVV Maastricht,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,06/12/98,AZ Alkmaar,Twente,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,06/12/98,Feyenoord,Nijmegen,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,06/12/98,NAC Breda,PSV Eindhoven,3.0,4.0,A,2.0,2.0,D,,,,,,,,,,,
Netherlands,Eredivisie,06/12/98,Sparta,Cambuur,1.0,2.0,A,1.0,2.0,A,,,,,,,,,,,
Netherlands,Eredivisie,06/12/98,Utrecht,Graafschap,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,09/12/98,NAC Breda,Vitesse,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,10/12/98,Waalwijk,Feyenoord,0.0,5.0,A,0.0,2.0,A,,,,,,,,,,,
Netherlands,Eredivisie,11/12/98,MVV Maastricht,For Sittard,3.0,3.0,D,2.0,1.0,H,,,,,,,,,,,
Netherlands,Eredivisie,12/12/98,PSV Eindhoven,Roda JC,3.0,3.0,D,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,12/12/98,Willem II,Nijmegen,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,13/12/98,Ajax,Heerenveen,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,13/12/98,AZ Alkmaar,Utrecht,4.0,3.0,H,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,13/12/98,Graafschap,NAC Breda,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,13/12/98,Sparta,Twente,4.0,2.0,H,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,13/12/98,Vitesse,Feyenoord,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,16/12/98,NAC Breda,Cambuur,2.0,3.0,A,0.0,2.0,A,,,,,,,,,,,
Netherlands,Eredivisie,16/12/98,Nijmegen,Waalwijk,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,16/12/98,Roda JC,Twente,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,18/12/98,Heerenveen,MVV Maastricht,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,19/12/98,Graafschap,AZ Alkmaar,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,19/12/98,PSV Eindhoven,Willem II,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,19/12/98,Twente,Vitesse,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,20/12/98,Feyenoord,Ajax,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,20/12/98,Nijmegen,For Sittard,0.0,3.0,A,0.0,2.0,A,,,,,,,,,,,
Netherlands,Eredivisie,20/12/98,Utrecht,Sparta,4.0,1.0,H,3.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,20/12/98,Waalwijk,NAC Breda,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,05/02/99,Nijmegen,Graafschap,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,06/02/99,For Sittard,NAC Breda,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,06/02/99,Twente,AZ Alkmaar,0.0,3.0,A,0.0,2.0,A,,,,,,,,,,,
Netherlands,Eredivisie,06/02/99,Willem II,Heerenveen,3.0,2.0,H,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,07/02/99,Waalwijk,MVV Maastricht,2.0,2.0,D,2.0,1.0,H,,,,,,,,,,,
Netherlands,Eredivisie,09/02/99,Roda JC,Nijmegen,5.0,2.0,H,3.0,2.0,H,,,,,,,,,,,
Netherlands,Eredivisie,14/02/99,Sparta,Utrecht,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,14/02/99,Twente,Ajax,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,17/02/99,Heerenveen,Ajax,2.0,2.0,D,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,17/02/99,Nijmegen,Willem II,0.0,3.0,A,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,17/02/99,Vitesse,NAC Breda,3.0,1.0,H,2.0,1.0,H,,,,,,,,,,,
Netherlands,Eredivisie,17/02/99,Waalwijk,For Sittard,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,18/02/99,PSV Eindhoven,Twente,3.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,20/02/99,AZ Alkmaar,Waalwijk,2.0,1.0,H,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,20/02/99,For Sittard,Cambuur,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,20/02/99,Roda JC,Sparta,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,20/02/99,Vitesse,MVV Maastricht,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,21/02/99,Feyenoord,PSV Eindhoven,3.0,1.0,H,2.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,21/02/99,Graafschap,Twente,0.0,2.0,A,0.0,2.0,A,,,,,,,,,,,
Netherlands,Eredivisie,21/02/99,Utrecht,Heerenveen,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,24/02/99,Feyenoord,Waalwijk,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,24/02/99,NAC Breda,Graafschap,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,26/02/99,Cambuur,Vitesse,2.0,2.0,D,2.0,1.0,H,,,,,,,,,,,
Netherlands,Eredivisie,27/02/99,Nijmegen,MVV Maastricht,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,27/02/99,PSV Eindhoven,NAC Breda,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,27/02/99,Roda JC,AZ Alkmaar,8.0,2.0,H,6.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,27/02/99,Willem II,Utrecht,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,28/02/99,Ajax,Sparta,5.0,1.0,H,2.0,1.0,H,,,,,,,,,,,
Netherlands,Eredivisie,28/02/99,Feyenoord,Heerenveen,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,05/03/99,Roda JC,PSV Eindhoven,1.0,3.0,A,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,06/03/99,AZ Alkmaar,Cambuur,3.0,1.0,H,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,06/03/99,MVV Maastricht,Twente,2.0,5.0,A,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,06/03/99,NAC Breda,Heerenveen,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,06/03/99,Vitesse,For Sittard,1.0,2.0,A,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,07/03/99,Ajax,Utrecht,5.0,2.0,H,2.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,07/03/99,Graafschap,Feyenoord,3.0,4.0,A,2.0,1.0,H,,,,,,,,,,,
Netherlands,Eredivisie,07/03/99,Sparta,Nijmegen,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,07/03/99,Waalwijk,Willem II,1.0,3.0,A,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,13/03/99,Heerenveen,Waalwijk,2.0,0.0,H,2.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,13/03/99,PSV Eindhoven,Cambuur,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,13/03/99,Willem II,Graafschap,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,14/03/99,Sparta,Vitesse,1.0,3.0,A,0.0,3.0,A,,,,,,,,,,,
Netherlands,Eredivisie,14/03/99,Twente,Roda JC,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,14/03/99,Utrecht,AZ Alkmaar,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,16/03/99,MVV Maastricht,Ajax,1.0,4.0,A,0.0,3.0,A,,,,,,,,,,,
Netherlands,Eredivisie,17/03/99,Cambuur,Feyenoord,1.0,5.0,A,1.0,5.0,A,,,,,,,,,,,
Netherlands,Eredivisie,17/03/99,For Sittard,Utrecht,3.0,2.0,H,3.0,1.0,H,,,,,,,,,,,
