Country,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
Belgium,Jupiler League,28/01/96,Waregem,Club Brugge,2.0,5.0,A,0.0,2.0,A,,,,,,,,,,,
Belgium,Jupiler League,04/02/96,Anderlecht,Seraing,7.0,0.0,H,4.0,0.0,H,,,,,,,,,,,
Belgium,Jupiler League,04/02/96,Antwerp,Charleroi,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,04/02/96,Beveren,St Truiden,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,04/02/96,Cercle Brugge,Waregem,4.0,1.0,H,2.0,0.0,H,,,,,,,,,,,
Belgium,Jupiler League,04/02/96,Gent,Molenbeek,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,04/02/96,Harelbeke,Germinal,1.0,2.0,A,0.0,1.0,A,,,,,,,,,,,
Belgium,Jupiler League,04/02/96,Lommel,Aalst,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,04/02/96,Mechelen,Club Brugge,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,
Belgium,Jupiler League,04/02/96,Standard,Lierse,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Belgium,Jupiler League,11/02/96,Aalst,Gent,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,
Belgium,Jupiler League,11/02/96,Charleroi,Lommel,5.0,0.0,H,2.0,0.0,H,,,,,,,,,,,
Belgium,Jupiler League,11/02/96,Club Brugge,Anderlecht,2.0,1.0,H,0.0,1.0,A,,,,,,,,,,,
Belgium,Jupiler League,11/02/96,Germinal,Antwerp,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,11/02/96,Lierse,Cercle Brugge,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,
Belgium,Jupiler League,11/02/96,Molenbeek,Standard,3.0,1.0,H,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,11/02/96,Seraing,Beveren,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,11/02/96,St Truiden,Harelbeke,2.0,0.0,H,2.0,0.0,H,,,,,,,,,,,
Belgium,Jupiler League,11/02/96,Waregem,Mechelen,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,18/02/96,Anderlecht,Mechelen,3.0,1.0,H,2.0,1.0,H,,,,,,,,,,,
Belgium,Jupiler League,18/02/96,Antwerp,St Truiden,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,
Belgium,Jupiler League,18/02/96,Beveren,Club Brugge,3.0,5.0,A,2.0,2.0,D,,,,,,,,,,,
Belgium,Jupiler League,18/02/96,Cercle Brugge,Molenbeek,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,
Belgium,Jupiler League,18/02/96,Gent,Charleroi,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,18/02/96,Harelbeke,Seraing,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,18/02/96,Lierse,Waregem,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,
Belgium,Jupiler League,18/02/96,Lommel,Germinal,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,
Belgium,Jupiler League,18/02/96,Standard,Aalst,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,
Belgium,Jupiler League,01/03/96,Beveren,Anderlecht,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,02/03/96,Gent,St Truiden,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,02/03/96,Lierse,Aalst,3.0,1.0,H,1.0,0.0,H,,,,,,,,,,,
Belgium,Jupiler League,02/03/96,Lommel,Seraing,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,02/03/96,Molenbeek,Waregem,4.0,1.0,H,0.0,1.0,A,,,,,,,,,,,
Belgium,Jupiler League,02/03/96,Standard,Germinal,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,03/03/96,Antwerp,Club Brugge,0.0,3.0,A,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,03/03/96,Cercle Brugge,Charleroi,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,
Belgium,Jupiler League,03/03/96,Harelbeke,Mechelen,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,10/03/96,Aalst,Molenbeek,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,11/03/96,Anderlecht,Harelbeke,1.0,3.0,A,1.0,2.0,A,,,,,,,,,,,
Belgium,Jupiler League,11/03/96,Charleroi,Lierse,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,
Belgium,Jupiler League,11/03/96,Club Brugge,Lommel,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,11/03/96,Germinal,Cercle Brugge,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,11/03/96,Mechelen,Antwerp,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,11/03/96,Seraing,Gent,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,
Belgium,Jupiler League,11/03/96,St Truiden,Standard,3.0,1.0,H,1.0,0.0,H,,,,,,,,,,,
Belgium,Jupiler League,11/03/96,Waregem,Beveren,1.0,4.0,A,0.0,1.0,A,,,,,,,,,,,
Belgium,Jupiler League,15/03/96,Molenbeek,Charleroi,3.0,1.0,H,1.0,0.0,H,,,,,,,,,,,
Belgium,Jupiler League,16/03/96,Lierse,Germinal,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,
Belgium,Jupiler League,16/03/96,Lommel,Mechelen,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,
Belgium,Jupiler League,16/03/96,Standard,Seraing,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Belgium,Jupiler League,17/03/96,Aalst,Waregem,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,17/03/96,Antwerp,Anderlecht,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,17/03/96,Cercle Brugge,St Truiden,2.0,1.0,H,0.0,1.0,A,,,,,,,,,,,
Belgium,Jupiler League,17/03/96,Gent,Club Brugge,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,
Belgium,Jupiler League,17/03/96,Harelbeke,Beveren,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,22/03/96,Charleroi,Standard,2.0,2.0,D,2.0,2.0,D,,,,,,,,,,,
Belgium,Jupiler League,23/03/96,Mechelen,Beveren,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,
Belgium,Jupiler League,23/03/96,Molenbeek,Lierse,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,23/03/96,Seraing,Antwerp,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,
Belgium,Jupiler League,23/03/96,St Truiden,Lommel,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,
Belgium,Jupiler League,24/03/96,Aalst,Cercle Brugge,4.0,3.0,H,2.0,1.0,H,,,,,,,,,,,
Belgium,Jupiler League,24/03/96,Club Brugge,Harelbeke,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,24/03/96,Germinal,Gent,2.0,0.0,H,2.0,0.0,H,,,,,,,,,,,
Belgium,Jupiler League,24/03/96,Waregem,Anderlecht,1.0,4.0,A,1.0,1.0,D,,,,,,,,,,,
Belgium,Jupiler League,30/03/96,Anderlecht,Lommel,3.0,2.0,H,3.0,1.0,H,,,,,,,,,,,
Belgium,Jupiler League,30/03/96,Beveren,Antwerp,4.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Belgium,Jupiler League,30/03/96,Charleroi,Aalst,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Belgium,Jupiler League,30/03/96,Mechelen,Gent,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,30/03/96,Seraing,Cercle Brugge,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Belgium,Jupiler League,30/03/96,St Truiden,Lierse,3.0,1.0,H,1.0,0.0,H,,,,,,,,,,,
Belgium,Jupiler League,31/03/96,Club Brugge,Standard,6.0,1.0,H,0.0,1.0,A,,,,,,,,,,,
Belgium,Jupiler League,31/03/96,Germinal,Molenbeek,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Belgium,Jupiler League,31/03/96,Waregem,Harelbeke,1.0,2.0,A,1.0,0.0,H,,,,,,,,,,,
Belgium,Jupiler League,05/04/96,Cercle Brugge,Club Brugge,1.0,2.0,A,1.0,1.0,D,,,,,,,,,,,
Belgium,Jupiler League,05/04/96,Charleroi,Waregem,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,06/04/96,Aalst,Germinal,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Belgium,Jupiler League,06/04/96,Antwerp,Harelbeke,2.0,3.0,A,1.0,0.0,H,,,,,,,,,,,
Belgium,Jupiler League,06/04/96,Gent,Anderlecht,1.0,3.0,A,0.0,1.0,A,,,,,,,,,,,
Belgium,Jupiler League,06/04/96,Lierse,Seraing,4.0,0.0,H,2.0,0.0,H,,,,,,,,,,,
Belgium,Jupiler League,06/04/96,Lommel,Beveren,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,06/04/96,Molenbeek,St Truiden,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,06/04/96,Standard,Mechelen,2.0,1.0,H,2.0,1.0,H,,,,,,,,,,,
Belgium,Jupiler League,12/04/96,Anderlecht,Standard,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,
Belgium,Jupiler League,13/04/96,Beveren,Gent,2.0,2.0,D,0.0,1.0,A,,,,,,,,,,,
Belgium,Jupiler League,13/04/96,Germinal,Charleroi,3.0,1.0,H,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,13/04/96,Harelbeke,Lommel,0.0,3.0,A,0.0,2.0,A,,,,,,,,,,,
Belgium,Jupiler League,13/04/96,Mechelen,Cercle Brugge,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,
Belgium,Jupiler League,13/04/96,Seraing,Molenbeek,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,
Belgium,Jupiler League,13/04/96,St Truiden,Aalst,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,
Belgium,Jupiler League,14/04/96,Club Brugge,Lierse,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,14/04/96,Waregem,Antwerp,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,21/04/96,Aalst,Seraing,5.0,0.0,H,2.0,0.0,H,,,,,,,,,,,
Belgium,Jupiler League,21/04/96,Cercle Brugge,Anderlecht,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,
Belgium,Jupiler League,21/04/96,Charleroi,St Truiden,4.0,0.0,H,2.0,0.0,H,,,,,,,,,,,
Belgium,Jupiler League,21/04/96,Gent,Harelbeke,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,21/04/96,Germinal,Waregem,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Belgium,Jupiler League,21/04/96,Lierse,Mechelen,0.0,3.0,A,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,21/04/96,Lommel,Antwerp,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,21/04/96,Molenbeek,Club Brugge,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,21/04/96,Standard,Beveren,2.0,2.0,D,2.0,1.0,H,,,,,,,,,,,
Belgium,Jupiler League,05/05/96,Anderlecht,Lierse,3.0,1.0,H,2.0,0.0,H,,,,,,,,,,,
Belgium,Jupiler League,05/05/96,Antwerp,Gent,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,05/05/96,Beveren,Cercle Brugge,1.0,3.0,A,1.0,0.0,H,,,,,,,,,,,
Belgium,Jupiler League,05/05/96,Club Brugge,Aalst,1.0,3.0,A,1.0,1.0,D,,,,,,,,,,,
Belgium,Jupiler League,05/05/96,Harelbeke,Standard,2.0,3.0,A,0.0,1.0,A,,,,,,,,,,,
Belgium,Jupiler League,05/05/96,Lommel,Waregem,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,05/05/96,Mechelen,Molenbeek,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,
Belgium,Jupiler League,05/05/96,Seraing,Charleroi,2.0,3.0,A,2.0,1.0,H,,,,,,,,,,,
Belgium,Jupiler League,05/05/96,St Truiden,Germinal,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,12/05/96,Aalst,Mechelen,3.0,2.0,H,0.0,2.0,A,,,,,,,,,,,
Belgium,Jupiler League,12/05/96,Cercle Brugge,Harelbeke,2.0,1.0,H,0.0,1.0,A,,,,,,,,,,,
Belgium,Jupiler League,12/05/96,Charleroi,Club Brugge,1.0,3.0,A,0.0,1.0,A,,,,,,,,,,,
Belgium,Jupiler League,12/05/96,Gent,Lommel,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Belgium,Jupiler League,12/05/96,Germinal,Seraing,5.0,0.0,H,3.0,0.0,H,,,,,,,,,,,
Belgium,Jupiler League,12/05/96,Lierse,Beveren,3.0,1.0,H,0.0,1.0,A,,,,,,,,,,,
Belgium,Jupiler League,12/05/96,Molenbeek,Anderlecht,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,12/05/96,Standard,Antwerp,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
Belgium,Jupiler League,12/05/96,Waregem,St Truiden,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
Belgium,Jupiler League,,,,,,,,,,,,,,,,,,,,
